Data;Regiao;Vendedor;Cliente;ID_Produto;Produto;Quantidade;Preco_Unitario;Custo_Unitario;Faturamento;Lucro
2022-01-31;Sudeste;Eduardo;Felipe;2006;WebCam 4k;8;2816,31;1672,26;22530,48;9152,4
2022-02-28;Sudeste;Fernanda;Ciro;9001;Notebook;2;4374,53;3134,78;8749,06;2479,5
2024-08-31;Nordeste;Ana;Marisa;9001;Notebook;9;715,03;440,51;6435,27;2470,68
2023-01-31;Norte;Eduardo;Antonia;7002;Smartphone;7;4415,52;2830,71;30908,64;11093,67
2025-04-30;Sudeste;Ana;Marisa;9001;Notebook;9;3538,88;2128,08;31849,92;12697,2
2025-09-30;Nordeste;Daniela;Manoela;3003;Placa de Vídeo NVidia;5;2256,02;1231,97;11280,1;5120,25
2023-02-28;Nordeste;Eduardo;Marisa;5004;Monitor;8;3120,32;2048,67;24962,56;8573,2
2023-05-31;Norte;Fernanda;Marisa;3003;Placa de Vídeo NVidia;3;4042,61;2227,09;12127,83;5446,56
2022-03-31;Centro-Oeste;Daniela;Ciro;2006;WebCam 4k;3;1924,81;1326,45;5774,43;1795,08
2025-09-30;Centro-Oeste;Carlos;Marisa;1005;Headset;6;4453,81;3555,71;26722,86;5388,6
2023-12-31;Sul;Daniela;João;1005;Headset;3;2554,5;1280,51;7663,5;3821,97
2024-09-30;Nordeste;Eduardo;João;1005;Headset;6;3956,18;3112,99;23737,08;5059,14
2025-02-28;Nordeste;Daniela;Felipe;7002;Smartphone;9;3242,19;2180,11;29179,71;9558,72
2023-08-31;Norte;Carlos;Marisa;5004;Monitor;1;3441,21;2148,42;3441,21;1292,79
2022-09-30;Sul;Eduardo;Ciro;2006;WebCam 4k;2;1737,88;1312,98;3475,76;849,8
2025-03-31;Nordeste;Fernanda;Felipe;7002;Smartphone;4;850,61;462,7;3402,44;1551,64
2024-11-30;Norte;Carlos;Marisa;1005;Headset;1;2478,38;1318,0;2478,38;1160,38
2022-10-31;Sudeste;Fernanda;Antonia;3003;Placa de Vídeo NVidia;7;567,58;411,23;3973,06;1094,45
2025-06-30;Centro-Oeste;Bruno;Manoela;5004;Monitor;1;3821,33;2687,7;3821,33;1133,63
2025-02-28;Centro-Oeste;Carlos;Ciro;2006;WebCam 4k;7;2120,21;1364,67;14841,47;5288,78
2022-08-31;Norte;Eduardo;João;1005;Headset;2;3453,11;2240,85;6906,22;2424,52
2022-04-30;Centro-Oeste;Carlos;Ciro;2006;WebCam 4k;7;3792,79;2431,94;26549,53;9525,95
2025-06-30;Nordeste;Eduardo;Manoela;1005;Headset;6;3429,06;2277,21;20574,36;6911,1
2022-02-28;Nordeste;Ana;Marisa;1005;Headset;4;4530,83;2675,65;18123,32;7420,72
2025-08-31;Sul;Eduardo;Felipe;7002;Smartphone;6;3150,25;1956,85;18901,5;7160,4
2022-03-31;Norte;Bruno;Marisa;5004;Monitor;1;1284,16;952,24;1284,16;331,92
2022-02-28;Sul;Eduardo;Antonia;3003;Placa de Vídeo NVidia;7;1586,89;1089,35;11108,23;3482,78
2024-12-31;Nordeste;Ana;Manoela;2006;WebCam 4k;5;3389,78;2555,73;16948,9;4170,25
2023-11-30;Norte;Eduardo;Ciro;7002;Smartphone;2;1245,35;701,73;2490,7;1087,24
2023-09-30;Centro-Oeste;Ana;João;3003;Placa de Vídeo NVidia;5;1912,38;1264,21;9561,9;3240,85
2022-08-31;Sudeste;Ana;João;9001;Notebook;9;3188,86;2184,57;28699,74;9038,61
2025-07-31;Sul;Daniela;Marisa;5004;Monitor;9;2038,31;1190,3;18344,79;7632,09
2024-06-30;Centro-Oeste;Eduardo;Felipe;1005;Headset;8;606,55;357,94;4852,4;1988,88
2025-04-30;Centro-Oeste;Bruno;Manoela;7002;Smartphone;5;4438,71;2364,28;22193,55;10372,15
2023-01-31;Centro-Oeste;Bruno;Marisa;5004;Monitor;3;4054,64;2288,17;12163,92;5299,41
2025-05-31;Nordeste;Bruno;João;7002;Smartphone;4;4311,5;2342,37;17246,0;7876,52
2023-12-31;Sul;Bruno;Marisa;2006;WebCam 4k;3;869,44;546,39;2608,32;969,15
2022-03-31;Centro-Oeste;Daniela;João;5004;Monitor;3;4167,47;2696,06;12502,41;4414,23
2022-03-31;Sul;Eduardo;Antonia;7002;Smartphone;9;2558,72;1718,1;23028,48;7565,58
2022-12-31;Nordeste;Eduardo;Manoela;5004;Monitor;1;4224,75;2530,92;4224,75;1693,83
2022-02-28;Nordeste;Fernanda;Marisa;2006;WebCam 4k;5;3023,63;1602,51;15118,15;7105,6
2025-06-30;Norte;Eduardo;Manoela;7002;Smartphone;9;2620,44;1479,88;23583,96;10265,04
2025-02-28;Nordeste;Carlos;João;5004;Monitor;3;3495,43;2596,18;10486,29;2697,75
2023-04-30;Sul;Bruno;João;7002;Smartphone;8;4579,55;2353,46;36636,4;17808,72
2025-08-31;Centro-Oeste;Ana;Antonia;5004;Monitor;8;1554,89;980,04;12439,12;4598,8
2022-04-30;Centro-Oeste;Carlos;Manoela;3003;Placa de Vídeo NVidia;7;3060,07;1590,45;21420,49;10287,34
2025-06-30;Sudeste;Ana;Manoela;2006;WebCam 4k;6;1493,36;1046,45;8960,16;2681,46
2025-09-30;Centro-Oeste;Eduardo;Ciro;3003;Placa de Vídeo NVidia;7;3449,78;1967,03;24148,46;10379,25
2023-03-31;Sul;Ana;Felipe;9001;Notebook;8;4576,39;2446,86;36611,12;17036,24
2023-02-28;Sul;Daniela;Manoela;3003;Placa de Vídeo NVidia;6;4675,7;3253,12;28054,2;8535,48
2024-11-30;Centro-Oeste;Fernanda;Antonia;3003;Placa de Vídeo NVidia;1;1624,97;895,16;1624,97;729,81
2025-04-30;Centro-Oeste;Daniela;Felipe;5004;Monitor;1;2418,21;1329,28;2418,21;1088,93
2025-03-31;Nordeste;Carlos;Marisa;5004;Monitor;3;3748,92;2053,81;11246,76;5085,33
2025-03-31;Nordeste;Fernanda;João;7002;Smartphone;2;4127,45;2918,42;8254,9;2418,06
2024-12-31;Sul;Daniela;Felipe;3003;Placa de Vídeo NVidia;5;2476,98;1529,77;12384,9;4736,05
2022-06-30;Centro-Oeste;Daniela;Ciro;7002;Smartphone;9;2565,45;1354,42;23089,05;10899,27
2022-06-30;Nordeste;Fernanda;Felipe;3003;Placa de Vídeo NVidia;9;2200,92;1533,93;19808,28;6002,91
2024-10-31;Sudeste;Ana;Ciro;5004;Monitor;6;2673,5;1857,64;16041,0;4895,16
2024-03-31;Sudeste;Ana;Felipe;1005;Headset;7;2427,81;1781,73;16994,67;4522,56
2024-04-30;Nordeste;Daniela;Manoela;3003;Placa de Vídeo NVidia;1;1125,26;829,97;1125,26;295,29
2022-12-31;Nordeste;Fernanda;Antonia;1005;Headset;4;3420,82;2214,22;13683,28;4826,4
2022-09-30;Norte;Daniela;Ciro;1005;Headset;5;915,44;649,74;4577,2;1328,5
2023-08-31;Nordeste;Daniela;Manoela;2006;WebCam 4k;1;2243,02;1442,98;2243,02;800,04
2024-05-31;Nordeste;Daniela;Felipe;5004;Monitor;9;2343,42;1745,24;21090,78;5383,62
2025-01-31;Sul;Bruno;Marisa;2006;WebCam 4k;2;829,22;460,79;1658,44;736,86
2023-07-31;Sudeste;Carlos;Felipe;9001;Notebook;4;3833,46;2106,04;15333,84;6909,68
2025-09-30;Sul;Ana;Ciro;7002;Smartphone;1;942,45;551,32;942,45;391,13
2025-07-31;Sul;Daniela;Marisa;3003;Placa de Vídeo NVidia;9;4941,05;3942,7;44469,45;8985,15
2022-02-28;Sul;Bruno;Manoela;3003;Placa de Vídeo NVidia;6;4679,97;2568,78;28079,82;12667,14
2022-02-28;Sul;Carlos;João;9001;Notebook;1;1916,99;1383,68;1916,99;533,31
2022-06-30;Centro-Oeste;Eduardo;Antonia;1005;Headset;9;887,83;453,71;7990,47;3907,08
2022-12-31;Norte;Carlos;Marisa;1005;Headset;8;4931,11;3499,62;39448,88;11451,92
2024-10-31;Sul;Ana;João;5004;Monitor;9;3286,19;1699,84;29575,71;14277,15
2022-10-31;Sul;Fernanda;Marisa;1005;Headset;7;2650,93;1374,14;18556,51;8937,53
2023-10-31;Sudeste;Fernanda;Marisa;9001;Notebook;5;2041,91;1601,79;10209,55;2200,6
2024-06-30;Sul;Fernanda;Ciro;2006;WebCam 4k;8;1914,29;1086,54;15314,32;6622,0
2024-09-30;Nordeste;Carlos;Felipe;2006;WebCam 4k;4;3623,95;2242,83;14495,8;5524,48
2025-09-30;Nordeste;Carlos;João;2006;WebCam 4k;5;1686,75;970,07;8433,75;3583,4
2023-06-30;Nordeste;Eduardo;Ciro;1005;Headset;4;4156,09;2983,14;16624,36;4691,8
2025-04-30;Norte;Eduardo;Felipe;1005;Headset;5;1996,48;1490,6;9982,4;2529,4
2024-07-31;Sudeste;Bruno;Marisa;2006;WebCam 4k;9;1882,29;1090,07;16940,61;7129,98
2024-09-30;Centro-Oeste;Carlos;Manoela;2006;WebCam 4k;3;1797,89;1018,55;5393,67;2338,02
2022-12-31;Sul;Eduardo;João;7002;Smartphone;4;4237,48;2703,55;16949,92;6135,72
2024-02-29;Sudeste;Bruno;Manoela;2006;WebCam 4k;9;3542,88;2657,52;31885,92;7968,24
2024-09-30;Sul;Carlos;Felipe;3003;Placa de Vídeo NVidia;2;2719,79;1742,13;5439,58;1955,32
2022-08-31;Centro-Oeste;Eduardo;Felipe;3003;Placa de Vídeo NVidia;1;1395,89;862,54;1395,89;533,35
2023-02-28;Sul;Fernanda;Antonia;9001;Notebook;7;4538,76;3623,69;31771,32;6405,49
2023-01-31;Sul;Daniela;Felipe;1005;Headset;7;1827,71;1062,76;12793,97;5354,65
2022-04-30;Norte;Daniela;Marisa;5004;Monitor;4;630,81;388,06;2523,24;971,0
2024-05-31;Sul;Carlos;João;2006;WebCam 4k;9;3967,96;2756,6;35711,64;10902,24
2025-06-30;Sul;Ana;João;2006;WebCam 4k;7;1620,06;926,76;11340,42;4853,1
2023-06-30;Norte;Carlos;João;7002;Smartphone;1;1996,1;1319,51;1996,1;676,59
2025-08-31;Norte;Carlos;Manoela;2006;WebCam 4k;1;3634,16;2523,36;3634,16;1110,8
2022-02-28;Norte;Carlos;João;9001;Notebook;2;3613,78;2518,93;7227,56;2189,7
2022-04-30;Norte;Daniela;Manoela;3003;Placa de Vídeo NVidia;4;3426,03;2536,61;13704,12;3557,68
2024-04-30;Norte;Fernanda;Felipe;7002;Smartphone;1;1567,86;913,3;1567,86;654,56
2022-06-30;Sudeste;Ana;Manoela;5004;Monitor;4;2087,41;1234,06;8349,64;3413,4
2024-05-31;Sul;Eduardo;Felipe;7002;Smartphone;2;3153,21;2194,95;6306,42;1916,52
2023-01-31;Sudeste;Daniela;Felipe;1005;Headset;3;2912,54;1902,49;8737,62;3030,15
2023-11-30;Centro-Oeste;Carlos;Marisa;9001;Notebook;7;4356,18;3093,59;30493,26;8838,13
2025-06-30;Nordeste;Fernanda;Manoela;7002;Smartphone;4;4103,01;2842,84;16412,04;5040,68
2023-06-30;Centro-Oeste;Eduardo;Marisa;1005;Headset;2;1607,78;949,81;3215,56;1315,94
2022-10-31;Sul;Fernanda;Antonia;1005;Headset;7;3693,82;1981,89;25856,74;11983,51
2024-04-30;Nordeste;Ana;Marisa;5004;Monitor;3;1373,45;804,61;4120,35;1706,52
2024-03-31;Sudeste;Ana;Antonia;3003;Placa de Vídeo NVidia;7;3074,58;2446,36;21522,06;4397,54
2022-06-30;Norte;Daniela;Ciro;3003;Placa de Vídeo NVidia;3;1038,46;727,1;3115,38;934,08
2024-08-31;Sudeste;Eduardo;João;3003;Placa de Vídeo NVidia;4;3693,76;2860,48;14775,04;3333,12
2024-12-31;Nordeste;Eduardo;Marisa;7002;Smartphone;3;4649,09;3233,62;13947,27;4246,41
2024-01-31;Nordeste;Bruno;Antonia;2006;WebCam 4k;6;3105,65;1720,4;18633,9;8311,5
2022-11-30;Sudeste;Carlos;Ciro;7002;Smartphone;8;2357,23;1316,88;18857,84;8322,8
2024-05-31;Sul;Bruno;Ciro;7002;Smartphone;2;1753,01;1003,1;3506,02;1499,82
2025-03-31;Sudeste;Fernanda;Ciro;9001;Notebook;6;4284,46;3172,51;25706,76;6671,7
2023-12-31;Sul;Carlos;Felipe;9001;Notebook;8;1841,81;992,75;14734,48;6792,48
2023-12-31;Nordeste;Bruno;Ciro;9001;Notebook;2;981,67;620,72;1963,34;721,9
2025-02-28;Norte;Fernanda;Antonia;9001;Notebook;4;3091,23;1556,9;12364,92;6137,32
2025-08-31;Norte;Ana;Antonia;9001;Notebook;6;4556,78;3616,38;27340,68;5642,4
2025-07-31;Nordeste;Ana;Marisa;9001;Notebook;2;947,07;658,86;1894,14;576,42
2023-07-31;Sudeste;Bruno;Manoela;9001;Notebook;8;627,65;321,78;5021,2;2446,96
2022-07-31;Sul;Ana;Antonia;1005;Headset;5;849,95;656,77;4249,75;965,9
2024-09-30;Sul;Ana;Felipe;5004;Monitor;7;1940,55;1260,35;13583,85;4761,4
2022-01-31;Nordeste;Eduardo;João;3003;Placa de Vídeo NVidia;5;4634,67;3453,65;23173,35;5905,1
2024-06-30;Centro-Oeste;Daniela;Felipe;3003;Placa de Vídeo NVidia;6;3209,53;2454,07;19257,18;4532,76
2024-10-31;Sul;Bruno;João;3003;Placa de Vídeo NVidia;7;1088,23;811,13;7617,61;1939,7
2023-07-31;Nordeste;Carlos;João;9001;Notebook;3;3019,46;2035,32;9058,38;2952,42
2023-11-30;Sudeste;Fernanda;Felipe;1005;Headset;8;1230,61;950,25;9844,88;2242,88
2023-12-31;Norte;Eduardo;Marisa;5004;Monitor;2;4346,57;3212,61;8693,14;2267,92
2024-10-31;Sul;Daniela;Antonia;3003;Placa de Vídeo NVidia;7;3662,88;2320,13;25640,16;9399,25
2025-08-31;Norte;Bruno;Felipe;7002;Smartphone;4;3891,49;2390,05;15565,96;6005,76
2024-03-31;Centro-Oeste;Daniela;Marisa;7002;Smartphone;8;4711,14;3005,22;37689,12;13647,36
2022-05-31;Nordeste;Bruno;João;1005;Headset;1;791,62;627,15;791,62;164,47
2023-11-30;Sul;Carlos;Manoela;5004;Monitor;1;1303,63;732,07;1303,63;571,56
2024-09-30;Nordeste;Fernanda;João;7002;Smartphone;3;3369,48;2363,8;10108,44;3017,04
2025-10-31;Sul;Fernanda;João;3003;Placa de Vídeo NVidia;2;4345,65;3229,17;8691,3;2232,96
2024-02-29;Norte;Carlos;Manoela;3003;Placa de Vídeo NVidia;2;2013,19;1284,94;4026,38;1456,5
2024-05-31;Sul;Eduardo;Marisa;7002;Smartphone;9;4948,78;2852,02;44539,02;18870,84
2023-10-31;Sudeste;Eduardo;Antonia;9001;Notebook;7;1244,61;678,34;8712,27;3963,89
2024-12-31;Centro-Oeste;Carlos;Ciro;9001;Notebook;3;912,98;536,66;2738,94;1128,96
2023-02-28;Nordeste;Eduardo;Ciro;3003;Placa de Vídeo NVidia;7;1229,42;851,57;8605,94;2644,95
2024-10-31;Centro-Oeste;Bruno;Antonia;3003;Placa de Vídeo NVidia;6;3430,63;1974,8;20583,78;8734,98
2022-09-30;Sul;Fernanda;Manoela;9001;Notebook;2;1652,42;874,71;3304,84;1555,42
2022-01-31;Norte;Bruno;Marisa;3003;Placa de Vídeo NVidia;3;3388,83;1770,97;10166,49;4853,58
2023-04-30;Nordeste;Eduardo;Felipe;7002;Smartphone;5;4700,86;3348,2;23504,3;6763,3
2022-07-31;Sudeste;Bruno;Ciro;9001;Notebook;5;3324,66;2151,99;16623,3;5863,35
2022-03-31;Sudeste;Carlos;Antonia;1005;Headset;6;1980,67;1100,91;11884,02;5278,56
2022-01-31;Sudeste;Carlos;João;2006;WebCam 4k;1;2448,11;1766,37;2448,11;681,74
2022-02-28;Norte;Fernanda;Ciro;3003;Placa de Vídeo NVidia;7;4565,57;2899,62;31958,99;11661,65
2022-07-31;Sul;Daniela;Antonia;7002;Smartphone;4;1538,74;1142,32;6154,96;1585,68
2022-07-31;Centro-Oeste;Carlos;Ciro;9001;Notebook;2;2169,98;1567,42;4339,96;1205,12
2022-09-30;Sudeste;Carlos;João;7002;Smartphone;6;4928,78;3870,68;29572,68;6348,6
2025-08-31;Centro-Oeste;Fernanda;Ciro;2006;WebCam 4k;2;1997,87;1020,75;3995,74;1954,24
2025-10-31;Nordeste;Daniela;Felipe;3003;Placa de Vídeo NVidia;4;4163,28;2206,4;16653,12;7827,52
2023-01-31;Nordeste;Bruno;Felipe;7002;Smartphone;5;2137,61;1696,68;10688,05;2204,65
2024-03-31;Sudeste;Fernanda;João;7002;Smartphone;7;872,26;603,96;6105,82;1878,1
2022-12-31;Nordeste;Daniela;João;5004;Monitor;5;4116,72;2696,98;20583,6;7098,7
2025-03-31;Sul;Eduardo;João;3003;Placa de Vídeo NVidia;9;3394,45;2398,4;30550,05;8964,45
2022-09-30;Norte;Ana;Marisa;3003;Placa de Vídeo NVidia;6;2508,5;1421,84;15051,0;6519,96
2024-02-29;Sul;Eduardo;Antonia;7002;Smartphone;5;2936,92;1718,49;14684,6;6092,15
2025-03-31;Norte;Daniela;João;2006;WebCam 4k;3;4396,3;2280,48;13188,9;6347,46
2022-11-30;Centro-Oeste;Carlos;Felipe;1005;Headset;7;2198,19;1556,68;15387,33;4490,57
2023-11-30;Sul;Carlos;João;9001;Notebook;6;1193,22;722,36;7159,32;2825,16
2023-05-31;Sul;Eduardo;João;5004;Monitor;6;4026,12;2966,58;24156,72;6357,24
2025-02-28;Nordeste;Fernanda;Marisa;7002;Smartphone;9;1335,72;679,85;12021,48;5902,83
2024-10-31;Nordeste;Ana;Ciro;5004;Monitor;9;1485,23;1171,72;13367,07;2821,59
2023-09-30;Nordeste;Fernanda;Felipe;9001;Notebook;9;1984,47;1297,1;17860,23;6186,33
2024-12-31;Sudeste;Ana;Ciro;1005;Headset;5;2966,62;1678,83;14833,1;6438,95
2025-10-31;Nordeste;Eduardo;Antonia;2006;WebCam 4k;2;2273,39;1647,14;4546,78;1252,5
2022-02-28;Norte;Bruno;Antonia;3003;Placa de Vídeo NVidia;8;4011,39;2629,21;32091,12;11057,44
2024-01-31;Sudeste;Daniela;Antonia;9001;Notebook;6;2368,06;1230,77;14208,36;6823,74
2025-07-31;Nordeste;Bruno;João;3003;Placa de Vídeo NVidia;7;1172,89;862,47;8210,23;2172,94
2024-09-30;Nordeste;Carlos;Manoela;3003;Placa de Vídeo NVidia;5;3662,22;1935,7;18311,1;8632,6
2023-09-30;Centro-Oeste;Fernanda;Felipe;7002;Smartphone;7;1969,28;1096,93;13784,96;6106,45
2023-07-31;Sudeste;Bruno;Marisa;2006;WebCam 4k;8;3721,02;2548,41;29768,16;9380,88
2022-03-31;Centro-Oeste;Bruno;Antonia;9001;Notebook;3;529,61;268,36;1588,83;783,75
2025-01-31;Sul;Bruno;Ciro;1005;Headset;2;1222,75;930,99;2445,5;583,52
2022-09-30;Sudeste;Daniela;Ciro;3003;Placa de Vídeo NVidia;2;3939,37;2743,85;7878,74;2391,04
2022-10-31;Nordeste;Fernanda;Ciro;7002;Smartphone;9;1186,0;646,45;10674,0;4855,95
2022-01-31;Sul;Daniela;Marisa;1005;Headset;9;2125,79;1366,75;19132,11;6831,36
2025-02-28;Sudeste;Fernanda;Manoela;7002;Smartphone;9;1684,48;1283,05;15160,32;3612,87
2024-12-31;Centro-Oeste;Ana;Ciro;9001;Notebook;1;1959,44;1048,42;1959,44;911,02
2023-10-31;Nordeste;Eduardo;Manoela;3003;Placa de Vídeo NVidia;7;1998,41;1522,33;13988,87;3332,56
2022-11-30;Nordeste;Eduardo;Manoela;2006;WebCam 4k;9;2439,65;1788,13;21956,85;5863,68
2024-04-30;Sul;Fernanda;João;3003;Placa de Vídeo NVidia;5;3002,7;1761,01;15013,5;6208,45
2024-11-30;Norte;Carlos;Marisa;7002;Smartphone;2;1275,99;723,18;2551,98;1105,62
2024-08-31;Centro-Oeste;Fernanda;Felipe;7002;Smartphone;8;1026,9;775,16;8215,2;2013,92
2023-12-31;Sudeste;Bruno;Antonia;2006;WebCam 4k;8;1866,87;1056,66;14934,96;6481,68
2022-07-31;Sul;Daniela;Marisa;7002;Smartphone;8;3123,69;2429,44;24989,52;5554,0
2023-08-31;Sudeste;Fernanda;Marisa;7002;Smartphone;9;2695,49;1485,05;24259,41;10893,96
2025-10-31;Sul;Ana;Marisa;5004;Monitor;9;1531,13;1130,09;13780,17;3609,36
2023-01-31;Norte;Eduardo;Marisa;5004;Monitor;3;2596,26;1523,98;7788,78;3216,84
2024-11-30;Sul;Eduardo;Manoela;3003;Placa de Vídeo NVidia;8;674,05;355,6;5392,4;2547,6
2022-01-31;Nordeste;Carlos;Ciro;9001;Notebook;2;610,13;349,87;1220,26;520,52
2023-01-31;Norte;Daniela;Antonia;2006;WebCam 4k;3;519,62;395,04;1558,86;373,74
2023-09-30;Nordeste;Carlos;Felipe;3003;Placa de Vídeo NVidia;4;3237,2;2559,48;12948,8;2710,88
2022-09-30;Sul;Daniela;Felipe;9001;Notebook;8;2932,42;2065,51;23459,36;6935,28
2023-10-31;Centro-Oeste;Daniela;Felipe;3003;Placa de Vídeo NVidia;3;3942,76;2936,05;11828,28;3020,13
2024-11-30;Sudeste;Fernanda;Felipe;7002;Smartphone;4;4703,72;3708,87;18814,88;3979,4
2025-03-31;Sul;Daniela;Felipe;5004;Monitor;1;2907,65;2139,42;2907,65;768,23
2025-09-30;Sul;Fernanda;João;7002;Smartphone;9;3997,39;2844,16;35976,51;10379,07
2023-05-31;Sudeste;Fernanda;Manoela;1005;Headset;3;4900,89;3479,82;14702,67;4263,21
2022-12-31;Nordeste;Ana;Marisa;5004;Monitor;5;2100,58;1377,73;10502,9;3614,25
2023-12-31;Centro-Oeste;Daniela;Antonia;2006;WebCam 4k;9;4362,1;3369,25;39258,9;8935,65
2024-02-29;Sul;Bruno;João;9001;Notebook;7;4964,97;3264,09;34754,79;11906,16
2022-11-30;Centro-Oeste;Daniela;João;1005;Headset;5;3956,31;2220,27;19781,55;8680,2
2025-07-31;Nordeste;Carlos;Marisa;7002;Smartphone;7;1053,2;775,46;7372,4;1944,18
2025-08-31;Centro-Oeste;Fernanda;Felipe;3003;Placa de Vídeo NVidia;8;1827,45;1139,02;14619,6;5507,44
2025-06-30;Sudeste;Bruno;Manoela;1005;Headset;7;1675,77;1179,9;11730,39;3471,09
2025-05-31;Nordeste;Bruno;Felipe;5004;Monitor;2;1878,98;1222,44;3757,96;1313,08
2024-03-31;Nordeste;Carlos;João;7002;Smartphone;1;786,67;417,16;786,67;369,51
2023-09-30;Nordeste;Daniela;Felipe;9001;Notebook;7;2130,41;1254,87;14912,87;6128,78
2023-07-31;Sudeste;Eduardo;Marisa;2006;WebCam 4k;8;2265,73;1340,9;18125,84;7398,64
2024-09-30;Centro-Oeste;Eduardo;Manoela;7002;Smartphone;3;4847,74;3797,39;14543,22;3151,05
2023-11-30;Norte;Eduardo;Antonia;3003;Placa de Vídeo NVidia;8;575,21;406,65;4601,68;1348,48
2022-05-31;Norte;Daniela;João;2006;WebCam 4k;1;1342,93;1060,73;1342,93;282,2
2024-12-31;Nordeste;Carlos;Felipe;1005;Headset;9;737,92;487,56;6641,28;2253,24
2023-01-31;Centro-Oeste;Eduardo;Marisa;2006;WebCam 4k;8;3025,06;1551,09;24200,48;11791,76
2024-06-30;Centro-Oeste;Carlos;Felipe;1005;Headset;9;2284,84;1376,57;20563,56;8174,43
2023-04-30;Sudeste;Fernanda;Antonia;7002;Smartphone;9;3502,6;2045,24;31523,4;13116,24
2023-07-31;Sul;Daniela;Felipe;3003;Placa de Vídeo NVidia;1;4218,91;2384,55;4218,91;1834,36
2022-06-30;Centro-Oeste;Carlos;Felipe;9001;Notebook;9;4081,75;2044,48;36735,75;18335,43
2023-09-30;Centro-Oeste;Ana;Manoela;3003;Placa de Vídeo NVidia;4;4604,84;3311,62;18419,36;5172,88
2023-09-30;Norte;Fernanda;Manoela;9001;Notebook;3;4039,08;2123,2;12117,24;5747,64
2024-12-31;Sudeste;Carlos;Ciro;2006;WebCam 4k;4;578,78;452,06;2315,12;506,88
2024-12-31;Centro-Oeste;Carlos;Antonia;1005;Headset;9;1723,26;1069,0;15509,34;5888,34
2025-09-30;Sudeste;Ana;João;5004;Monitor;7;2212,94;1748,84;15490,58;3248,7
2023-02-28;Nordeste;Eduardo;João;3003;Placa de Vídeo NVidia;6;3518,15;2799,8;21108,9;4310,1
2025-01-31;Sul;Daniela;João;3003;Placa de Vídeo NVidia;5;1509,72;1174,31;7548,6;1677,05
2024-08-31;Centro-Oeste;Daniela;Felipe;1005;Headset;3;1931,92;1497,48;5795,76;1303,32
2023-04-30;Sudeste;Carlos;João;1005;Headset;9;3621,0;2713,47;32589,0;8167,77
2024-06-30;Sul;Ana;João;2006;WebCam 4k;7;735,13;489,01;5145,91;1722,84
2023-06-30;Norte;Carlos;Felipe;3003;Placa de Vídeo NVidia;9;2970,51;2076,34;26734,59;8047,53
2025-04-30;Centro-Oeste;Carlos;Manoela;5004;Monitor;8;1939,68;1216,29;15517,44;5787,12
2025-04-30;Centro-Oeste;Fernanda;Ciro;2006;WebCam 4k;7;1525,87;837,58;10681,09;4818,03
2024-02-29;Sudeste;Ana;Antonia;2006;WebCam 4k;2;4741,83;3562,95;9483,66;2357,76
2024-10-31;Nordeste;Eduardo;Felipe;2006;WebCam 4k;5;3455,79;2450,52;17278,95;5026,35
2025-06-30;Nordeste;Bruno;Manoela;9001;Notebook;5;3668,62;2447,4;18343,1;6106,1
2025-03-31;Norte;Carlos;Felipe;3003;Placa de Vídeo NVidia;9;2523,54;1837,29;22711,86;6176,25
2023-04-30;Centro-Oeste;Daniela;Marisa;2006;WebCam 4k;5;2611,68;1321,29;13058,4;6451,95
2024-11-30;Norte;Ana;Antonia;1005;Headset;8;746,42;582,16;5971,36;1314,08
2023-03-31;Nordeste;Daniela;Ciro;1005;Headset;3;3547,16;2192,01;10641,48;4065,45
2023-07-31;Sudeste;Fernanda;Manoela;3003;Placa de Vídeo NVidia;1;2982,56;1928,68;2982,56;1053,88
2022-03-31;Nordeste;Carlos;João;3003;Placa de Vídeo NVidia;3;3592,83;2356,34;10778,49;3709,47
2023-07-31;Centro-Oeste;Bruno;Antonia;5004;Monitor;4;2847,26;1524,67;11389,04;5290,36
2025-03-31;Sudeste;Daniela;Manoela;2006;WebCam 4k;5;1727,11;888,23;8635,55;4194,4
2023-07-31;Nordeste;Carlos;Manoela;9001;Notebook;9;3207,59;2038,23;28868,31;10524,24
2022-01-31;Centro-Oeste;Eduardo;Ciro;2006;WebCam 4k;2;1018,85;652,99;2037,7;731,72
2024-12-31;Sudeste;Bruno;Ciro;2006;WebCam 4k;8;4804,07;2476,72;38432,56;18618,8
2024-09-30;Sul;Bruno;Manoela;7002;Smartphone;5;1691,81;1051,69;8459,05;3200,6
2022-10-31;Sul;Bruno;Manoela;3003;Placa de Vídeo NVidia;7;4172,11;2769,07;29204,77;9821,28
2025-01-31;Nordeste;Fernanda;Antonia;5004;Monitor;5;1989,43;1556,36;9947,15;2165,35
2022-10-31;Nordeste;Fernanda;Felipe;7002;Smartphone;4;4570,49;2696,82;18281,96;7494,68
2024-09-30;Nordeste;Ana;Ciro;1005;Headset;8;1823,56;1213,0;14588,48;4884,48
2024-12-31;Sul;Carlos;Felipe;7002;Smartphone;5;823,55;606,02;4117,75;1087,65
2022-05-31;Norte;Ana;Manoela;2006;WebCam 4k;7;3340,54;2194,72;23383,78;8020,74
2022-09-30;Sul;Bruno;Antonia;7002;Smartphone;9;3838,75;2520,12;34548,75;11867,67
2024-12-31;Centro-Oeste;Ana;João;1005;Headset;3;762,87;468,78;2288,61;882,27
2024-06-30;Norte;Carlos;Marisa;1005;Headset;9;3831,93;1982,12;34487,37;16648,29
